k141_2688037	40117	phylum	Nitrospirae	9	8	8	1.000	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1440049	40117	phylum	Nitrospirae	3	3	2	0.670	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_195926	40117	phylum	Nitrospirae	6	6	3	0.500	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1796750	2652172	no rank	unclassified Nitrospira	5	4	2	0.500	unknown;Nitrospirae;Nitrospiraceae	-_cellular organisms;d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira;-_unclassified Nitrospira
k141_196495	40117	phylum	Nitrospirae	6	6	4	0.520	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_2689628	1224	phylum	Proteobacteria	5	5	3	0.510	unknown;Proteobacteria;uc_Proteobacteria	-_cellular organisms;d_Bacteria;p_Proteobacteria
k141_551095	131567	no rank	cellular organisms	2	2	2	1.000	unknown;unknown;unknown	-_cellular organisms
k141_2690370	2	superkingdom	Bacteria	9	9	8	0.770	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_376282	2652172	no rank	unclassified Nitrospira	4	4	2	0.500	unknown;Nitrospirae;Nitrospiraceae	-_cellular organisms;d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira;-_unclassified Nitrospira
k141_1085371	2	superkingdom	Bacteria	5	5	4	0.680	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_1605741	40117	phylum	Nitrospirae	9	8	5	0.710	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1783430	1234	genus	Nitrospira	12	12	9	0.780	unknown;Nitrospirae;Nitrospiraceae	-_cellular organisms;d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira
k141_2140275	40117	phylum	Nitrospirae	8	7	5	0.830	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1961593	40117	phylum	Nitrospirae	9	9	6	0.750	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1783898	40117	phylum	Nitrospirae	5	4	4	1.000	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_2496015	40117	phylum	Nitrospirae	4	4	4	1.000	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1962758	2026887	species	Nitrospirae bacterium	2	1	1	1.000	unknown;Nitrospirae;unknown	-_cellular organisms;d_Bacteria;p_Nitrospirae;-_unclassified Nitrospirae;s_Nitrospirae bacterium
k141_1607332	2	superkingdom	Bacteria	7	7	6	0.800	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_1429292	2	superkingdom	Bacteria	15	11	7	0.600	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_1963158	40117	phylum	Nitrospirae	6	6	4	0.610	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_2320737	40117	phylum	Nitrospirae	6	6	3	0.500	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1608697	40117	phylum	Nitrospirae	4	4	3	0.750	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_2498718	2	superkingdom	Bacteria	5	5	4	0.800	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_2143993	70125	species	Nitrospira sp.	3	2	1	0.500	unknown;Nitrospirae;Nitrospiraceae	-_cellular organisms;d_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira;-_unclassified Nitrospira;s_Nitrospira sp.
k141_185760	131567	no rank	cellular organisms	4	4	4	1.000	unknown;unknown;unknown	-_cellular organisms
k141_1254176	40117	phylum	Nitrospirae	8	6	4	0.600	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1075570	2	superkingdom	Bacteria	25	25	19	0.720	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_2499850	2	superkingdom	Bacteria	10	10	5	0.500	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_186813	40117	phylum	Nitrospirae	3	2	1	0.500	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_2146051	2	superkingdom	Bacteria	6	6	5	0.980	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_2725883	40117	phylum	Nitrospirae	9	9	6	0.710	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_1297333	40117	phylum	Nitrospirae	7	6	4	0.730	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_409303	2	superkingdom	Bacteria	6	6	6	1.000	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_232582	1	no rank	root	6	6	6	1.000	unknown;unknown;unknown	-_root
k141_1116207	40117	phylum	Nitrospirae	6	5	4	0.800	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_938949	40117	phylum	Nitrospirae	3	3	3	1.000	unknown;Nitrospirae;uc_Nitrospirae	-_cellular organisms;d_Bacteria;p_Nitrospirae
k141_765909	1	no rank	root	4	4	4	1.000	unknown;unknown;unknown	-_root
k141_233433	1	no rank	root	3	3	3	1.000	unknown;unknown;unknown	-_root
k141_1830403	2	superkingdom	Bacteria	5	5	4	0.750	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
